student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
1301,18,female,private,graduate,1.2,62.6,no,>60 min,no,notes,42.3,24.2,30.6,27.0,f
1302,16,female,private,high school,2.2,80.4,yes,<15 min,yes,notes,52.1,41.8,41.2,49.2,e
1303,18,male,public,post graduate,2.4,62.9,yes,30-60 min,no,online videos,57.0,54.5,32.6,48.3,e
1304,19,female,private,phd,3.1,75.8,yes,<15 min,yes,mixed,80.4,51.1,63.6,63.4,d
1305,17,other,private,phd,7.5,72.1,no,30-60 min,yes,notes,84.1,100.0,98.9,98.6,a
1306,18,female,private,diploma,5.3,79.3,yes,15-30 min,no,mixed,78.5,91.5,96.2,80.7,c
1307,15,female,private,no formal,5.7,67.6,yes,15-30 min,no,coaching,78.3,63.1,81.0,79.1,c
1308,15,other,public,phd,1.5,96.2,yes,30-60 min,yes,coaching,51.4,28.0,52.3,42.9,e
1309,16,male,private,graduate,1.9,98.3,yes,<15 min,yes,notes,55.9,47.6,58.0,53.0,e
1310,19,female,public,post graduate,7.2,67.5,yes,<15 min,no,notes,91.0,99.6,89.5,88.8,b
1311,17,male,public,high school,5.3,95.7,yes,>60 min,yes,online videos,68.0,73.9,67.3,81.1,c
1312,16,other,private,phd,6.6,89.7,yes,>60 min,no,textbook,76.3,85.1,71.6,83.1,c
1313,18,male,private,phd,3.2,61.3,yes,30-60 min,yes,coaching,51.0,29.5,48.3,44.2,e
1314,19,other,public,no formal,4.8,78.1,yes,15-30 min,no,group study,70.7,62.4,72.7,70.5,c
1315,19,female,public,graduate,4.3,68.9,no,15-30 min,no,coaching,66.0,58.9,53.5,69.4,d
1316,15,male,private,diploma,2.0,90.0,yes,>60 min,no,mixed,45.5,39.6,41.2,47.6,e
1317,18,other,private,graduate,6.7,94.7,yes,>60 min,yes,mixed,96.5,85.9,71.1,87.0,b
1318,17,male,private,high school,3.0,81.1,yes,15-30 min,yes,mixed,70.6,67.1,76.5,65.4,d
1319,16,male,private,no formal,4.0,81.5,no,15-30 min,yes,mixed,54.4,63.3,60.8,60.1,d
1320,16,female,private,high school,1.5,86.1,yes,30-60 min,no,coaching,58.1,26.0,45.8,38.2,f
1321,14,other,public,graduate,5.3,74.8,yes,15-30 min,yes,notes,70.9,84.4,57.6,70.4,c
1322,15,female,private,high school,6.4,73.5,no,30-60 min,no,textbook,78.3,82.1,81.2,84.9,c
1323,17,female,public,diploma,3.6,78.2,yes,>60 min,yes,coaching,62.7,81.8,64.0,69.9,d
1324,19,female,private,diploma,7.8,90.9,yes,15-30 min,yes,group study,100.0,100.0,91.2,95.9,a
1325,19,male,public,post graduate,2.4,82.4,yes,>60 min,yes,notes,52.4,48.7,57.9,42.4,e
1326,15,male,private,diploma,7.0,57.2,yes,15-30 min,yes,notes,89.9,90.2,82.5,76.3,c
1327,18,male,public,no formal,5.9,57.0,yes,>60 min,no,coaching,79.8,63.7,76.4,71.1,c
1328,14,male,private,graduate,7.5,70.8,yes,<15 min,yes,mixed,87.3,88.4,79.2,82.9,c
1329,18,other,public,high school,6.1,83.0,yes,15-30 min,yes,notes,74.6,59.4,80.0,84.6,c
1330,16,female,public,high school,4.2,69.6,yes,>60 min,yes,group study,65.1,58.1,59.9,55.1,d
1331,16,female,public,post graduate,3.6,69.1,no,30-60 min,no,textbook,69.1,70.9,86.8,65.9,d
1332,18,other,private,high school,6.7,94.8,yes,>60 min,no,group study,93.0,76.7,82.2,84.6,c
1333,16,other,public,no formal,6.8,93.4,yes,<15 min,no,textbook,99.2,97.6,81.4,96.3,a
1334,18,other,private,diploma,4.9,73.8,yes,15-30 min,no,group study,72.6,56.2,70.5,73.7,c
1335,17,female,private,diploma,5.8,85.9,yes,>60 min,no,textbook,81.3,70.8,83.8,81.7,c
1336,19,other,private,post graduate,4.0,72.6,yes,15-30 min,yes,online videos,59.8,56.2,67.5,56.3,d
1337,17,other,public,post graduate,2.1,80.2,yes,15-30 min,yes,notes,46.2,34.3,52.9,47.1,e
1338,15,male,public,no formal,0.9,63.7,yes,15-30 min,yes,group study,23.6,57.5,40.2,37.7,f
1339,18,male,private,post graduate,5.4,74.9,yes,>60 min,yes,coaching,91.3,76.7,64.3,71.1,c
1340,16,female,public,post graduate,5.5,82.1,yes,15-30 min,yes,group study,66.8,74.3,78.2,75.1,c
1341,17,other,public,high school,5.5,72.1,yes,<15 min,yes,group study,55.5,75.8,57.2,73.5,c
1342,14,other,private,diploma,4.7,88.0,no,<15 min,yes,notes,70.8,79.6,82.2,75.5,c
1343,14,other,private,post graduate,3.1,63.4,yes,>60 min,yes,notes,45.4,44.9,42.6,56.4,d
1344,17,other,public,graduate,2.3,50.6,yes,30-60 min,yes,coaching,76.0,51.8,47.0,46.6,e
1345,15,male,private,diploma,1.0,95.7,yes,>60 min,no,notes,35.2,40.9,34.2,36.8,f
1346,19,female,private,post graduate,1.6,68.1,yes,>60 min,no,mixed,55.4,39.9,56.2,45.8,e
1347,19,male,public,graduate,5.2,62.6,no,15-30 min,no,mixed,71.6,75.0,62.3,70.1,c
1348,18,female,private,graduate,6.3,73.8,yes,15-30 min,yes,notes,67.0,86.4,69.9,88.8,b
1349,18,male,public,no formal,7.3,62.5,yes,<15 min,no,coaching,91.0,85.8,80.6,80.6,c
1350,17,male,public,graduate,1.1,86.7,yes,30-60 min,no,textbook,40.1,63.9,58.9,51.8,e
1351,14,other,public,high school,6.6,65.3,yes,<15 min,no,mixed,75.9,71.0,85.0,71.1,c
1352,16,other,public,phd,5.0,99.6,yes,<15 min,yes,online videos,63.2,96.6,74.6,77.9,c
1353,16,other,private,high school,2.8,63.8,yes,>60 min,no,notes,48.4,42.2,56.5,46.4,e
1354,19,female,private,no formal,5.9,68.1,no,30-60 min,yes,online videos,64.3,55.2,67.5,65.6,d
1355,15,male,public,diploma,7.9,76.9,yes,30-60 min,yes,notes,89.3,93.7,96.4,91.4,b
1356,16,female,public,diploma,3.3,50.2,yes,15-30 min,yes,coaching,42.4,32.3,46.4,42.6,e
1357,16,other,public,diploma,5.2,50.2,yes,30-60 min,yes,online videos,62.6,72.8,51.9,68.5,d
1358,14,female,private,phd,2.5,61.7,yes,<15 min,yes,coaching,22.2,34.0,32.9,45.5,e
1359,14,male,private,high school,2.0,54.1,yes,30-60 min,yes,coaching,36.5,36.2,19.1,29.0,f
1360,16,female,private,phd,1.6,88.0,yes,<15 min,no,notes,58.0,44.4,40.7,46.6,e
1361,14,other,public,no formal,0.7,93.6,yes,30-60 min,no,textbook,41.6,56.4,31.9,38.6,f
1362,14,male,private,graduate,5.9,70.7,yes,15-30 min,no,mixed,54.6,85.3,67.4,69.4,d
1363,16,other,public,no formal,1.6,75.8,yes,15-30 min,no,coaching,38.2,53.4,41.0,42.5,e
1364,15,other,public,high school,5.6,80.6,yes,30-60 min,yes,notes,75.7,63.5,70.1,73.5,c
1365,17,other,private,no formal,7.0,54.7,yes,30-60 min,yes,online videos,67.1,69.1,91.1,77.4,c
1366,14,female,public,high school,6.8,73.5,yes,<15 min,no,online videos,88.8,84.1,92.2,82.9,c
1367,15,male,public,diploma,2.7,98.0,yes,<15 min,no,notes,65.1,61.9,52.1,55.9,d
1368,16,male,private,phd,1.4,60.4,yes,<15 min,yes,notes,21.9,29.1,40.6,29.1,f
1369,19,female,public,post graduate,3.8,54.2,no,>60 min,yes,textbook,66.7,52.7,80.3,54.6,e
1370,17,female,public,post graduate,1.9,64.0,yes,30-60 min,no,textbook,38.0,49.2,45.2,43.5,e
1371,19,male,private,diploma,3.3,77.4,yes,30-60 min,no,textbook,50.0,66.3,42.3,51.8,e
1372,16,other,public,high school,4.8,93.4,yes,30-60 min,yes,online videos,67.9,86.6,63.5,68.0,d
1373,16,other,private,high school,5.3,67.7,yes,>60 min,yes,group study,86.7,92.5,81.9,74.9,c
1374,16,female,private,no formal,2.1,67.2,yes,15-30 min,no,notes,47.1,31.6,42.0,49.3,e
1375,19,other,private,graduate,2.2,67.2,yes,15-30 min,no,coaching,58.8,15.4,37.8,45.3,e
1376,19,female,public,post graduate,7.0,92.0,yes,>60 min,no,online videos,85.1,100.0,91.9,93.6,b
1377,19,female,private,graduate,7.6,73.5,yes,<15 min,no,coaching,100.0,93.6,92.5,83.0,c
1378,18,female,public,graduate,5.3,66.6,yes,30-60 min,no,group study,62.2,86.0,81.3,76.0,c
1379,17,female,public,diploma,4.7,58.8,no,>60 min,yes,online videos,64.2,68.2,72.1,58.5,d
1380,17,other,private,phd,5.4,56.3,yes,>60 min,no,textbook,56.2,71.0,47.1,60.3,d
1381,19,male,private,phd,1.5,98.7,yes,15-30 min,yes,coaching,26.8,50.2,45.4,50.0,e
1382,15,other,public,diploma,7.2,74.3,yes,>60 min,yes,coaching,84.5,84.2,71.6,80.2,c
1383,16,other,private,post graduate,2.1,53.6,yes,15-30 min,no,textbook,39.5,40.5,24.9,33.5,f
1384,19,other,public,diploma,5.5,95.3,yes,30-60 min,no,textbook,90.5,87.8,78.7,80.3,c
1385,16,male,private,no formal,2.2,97.7,yes,<15 min,yes,mixed,46.3,48.5,55.3,51.2,e
1386,15,male,public,high school,5.8,61.9,no,15-30 min,yes,coaching,67.6,56.1,60.5,66.3,d
1387,17,female,public,phd,6.2,65.8,yes,30-60 min,no,notes,83.8,60.5,82.2,75.8,c
1388,15,other,private,diploma,6.1,98.0,yes,30-60 min,yes,notes,90.4,88.4,78.8,92.2,b
1389,19,other,private,phd,3.7,50.8,yes,15-30 min,yes,coaching,44.0,37.1,58.4,49.3,e
1390,19,other,private,high school,5.1,66.2,yes,15-30 min,yes,textbook,78.9,76.9,71.0,77.1,c
1391,15,male,private,diploma,5.0,71.5,yes,15-30 min,yes,notes,76.2,68.7,71.8,60.4,d
1392,17,female,private,no formal,5.9,88.5,no,<15 min,yes,textbook,77.5,86.2,94.3,82.8,c
1393,19,other,private,post graduate,4.2,68.4,yes,30-60 min,no,group study,56.9,58.6,47.6,59.0,d
1394,18,female,private,high school,4.3,66.9,yes,<15 min,no,online videos,45.0,60.7,54.0,55.1,d
1395,15,other,private,no formal,5.6,86.5,yes,30-60 min,yes,notes,71.2,60.4,66.2,69.9,d
1396,17,male,public,high school,1.8,92.5,yes,<15 min,no,mixed,52.1,49.8,36.8,41.7,e
1397,17,female,public,graduate,5.4,54.7,yes,30-60 min,no,notes,53.3,71.6,74.4,69.1,d
1398,17,female,private,post graduate,1.6,57.1,yes,15-30 min,yes,notes,34.9,31.9,39.3,37.5,f
1399,14,other,public,phd,5.9,83.0,yes,>60 min,yes,mixed,93.0,91.3,77.2,82.9,c
1400,15,male,public,high school,3.4,65.7,yes,30-60 min,no,coaching,43.8,17.9,43.4,48.7,e
1401,19,male,public,graduate,6.8,83.4,no,30-60 min,yes,group study,83.3,90.0,100.0,89.7,b
1402,15,male,private,diploma,1.2,58.7,yes,>60 min,yes,group study,23.9,25.4,14.2,29.7,f
1403,15,male,public,post graduate,4.0,90.2,yes,15-30 min,no,notes,83.3,69.6,72.8,76.8,c
1404,15,other,private,post graduate,1.8,66.1,yes,30-60 min,no,notes,32.8,26.3,40.3,31.4,f
1405,15,other,private,no formal,7.0,66.8,yes,15-30 min,no,notes,100.0,97.5,84.9,92.1,b
1406,14,male,public,no formal,1.4,58.9,yes,<15 min,no,notes,40.1,40.9,44.9,44.4,e
1407,16,other,public,graduate,4.1,60.6,yes,<15 min,yes,coaching,67.3,78.9,66.6,66.3,d
1408,19,female,private,graduate,1.3,79.9,yes,>60 min,yes,group study,48.7,36.2,48.1,49.5,e
1409,14,other,private,phd,6.5,79.1,yes,30-60 min,yes,online videos,85.1,82.2,79.5,80.8,c
1410,15,male,private,phd,2.6,91.2,yes,>60 min,no,textbook,49.3,54.8,49.9,65.0,d
1411,14,other,private,no formal,5.0,81.5,yes,<15 min,yes,coaching,68.0,82.0,62.2,67.6,d
1412,17,female,public,graduate,1.8,71.4,yes,15-30 min,yes,textbook,44.4,45.6,36.6,39.8,f
1413,15,other,public,diploma,3.1,90.2,yes,>60 min,yes,online videos,38.6,60.4,88.8,70.8,c
1414,18,female,private,diploma,1.4,50.8,yes,>60 min,yes,notes,20.9,32.9,17.7,26.3,f
1415,17,other,public,no formal,4.6,85.1,yes,>60 min,yes,online videos,66.8,79.3,39.4,67.0,d
1416,18,female,private,phd,0.5,77.2,yes,30-60 min,no,group study,45.3,38.6,56.4,40.3,e
1417,17,other,private,no formal,7.9,61.0,no,<15 min,yes,group study,100.0,93.4,98.2,93.6,b
1418,16,female,public,phd,3.6,81.9,yes,15-30 min,yes,notes,81.1,62.1,58.5,58.4,d
1419,19,male,public,phd,5.2,99.3,no,30-60 min,no,group study,89.6,87.7,84.4,87.8,b
1420,16,other,public,post graduate,2.7,67.3,no,<15 min,no,mixed,56.0,61.6,35.6,49.4,e
1421,19,other,private,no formal,2.4,81.9,yes,>60 min,yes,textbook,53.1,57.4,69.6,54.9,e
1422,19,female,private,diploma,6.8,72.0,yes,30-60 min,no,mixed,98.4,95.4,87.9,90.7,b
1423,17,male,public,no formal,6.2,69.6,yes,>60 min,no,coaching,74.9,82.1,68.3,75.9,c
1424,18,other,public,graduate,5.3,65.4,yes,>60 min,no,group study,81.3,64.5,82.9,61.3,d
1425,15,other,private,phd,6.1,61.4,yes,30-60 min,no,mixed,95.4,81.5,80.3,80.6,c
1426,18,other,public,graduate,1.8,61.8,yes,<15 min,yes,mixed,42.5,37.5,48.0,40.6,e
1427,18,other,private,no formal,7.5,88.7,yes,<15 min,yes,coaching,96.7,100.0,100.0,100.0,a
1428,19,female,private,high school,3.9,66.2,yes,>60 min,no,notes,61.9,63.9,61.1,59.7,d
1429,15,male,private,high school,7.0,76.5,yes,15-30 min,no,coaching,74.5,82.7,77.4,78.6,c
1430,18,male,private,diploma,6.0,60.7,yes,<15 min,yes,textbook,70.7,51.2,62.7,68.5,d
1431,16,male,private,diploma,2.6,60.6,yes,<15 min,yes,mixed,39.4,56.3,49.8,50.8,e
1432,15,male,public,post graduate,4.8,79.4,no,30-60 min,no,coaching,80.5,69.4,76.7,66.0,d
1433,15,other,public,high school,7.7,79.1,yes,30-60 min,no,notes,94.3,100.0,95.8,99.9,a
1434,17,other,public,high school,0.8,75.3,yes,30-60 min,yes,online videos,51.7,32.3,52.7,44.9,e
1435,15,male,public,high school,3.7,84.7,yes,15-30 min,yes,notes,39.9,61.6,58.6,62.3,d
1436,14,female,private,phd,5.2,81.9,yes,<15 min,no,notes,72.8,84.6,86.6,80.7,c
1437,16,male,public,high school,3.0,60.0,yes,<15 min,no,notes,61.0,44.6,53.7,42.8,e
1438,17,female,public,phd,2.9,52.8,yes,<15 min,yes,coaching,47.0,50.1,39.8,42.7,e
1439,15,other,private,graduate,6.1,63.5,yes,<15 min,yes,group study,96.2,78.8,97.6,79.4,c
1440,19,other,private,high school,7.4,71.6,yes,<15 min,no,coaching,81.3,67.0,93.6,81.4,c
1441,18,other,public,graduate,4.5,60.4,yes,<15 min,yes,coaching,53.9,30.2,55.3,56.9,d
1442,17,male,private,no formal,7.6,74.1,yes,15-30 min,no,group study,96.8,76.6,80.7,86.8,b
1443,19,other,public,phd,1.3,51.8,yes,30-60 min,yes,textbook,42.1,31.0,16.8,40.2,e
1444,16,other,public,phd,2.2,73.9,yes,<15 min,yes,notes,46.0,57.8,56.4,47.1,e
1445,14,female,public,high school,1.2,67.6,no,30-60 min,no,group study,50.7,44.4,39.6,33.0,f
1446,14,male,private,high school,3.8,98.0,yes,30-60 min,yes,mixed,83.1,75.3,63.9,65.9,d
1447,19,male,private,diploma,5.2,93.8,yes,15-30 min,yes,notes,91.4,76.1,54.0,76.7,c
1448,19,other,private,post graduate,2.0,97.6,yes,15-30 min,no,notes,46.7,34.6,34.1,50.7,e
1449,18,male,public,graduate,3.9,82.9,yes,30-60 min,no,textbook,28.3,55.4,45.4,60.4,d
1450,14,male,private,no formal,5.6,98.6,yes,15-30 min,yes,group study,76.3,99.9,86.4,82.8,c
1451,15,female,public,no formal,5.3,59.5,yes,15-30 min,yes,group study,68.3,60.1,67.0,70.0,d
1452,14,male,public,high school,5.2,76.6,yes,<15 min,yes,online videos,58.9,72.6,73.3,67.1,d
1453,14,other,private,post graduate,5.0,87.2,yes,30-60 min,no,mixed,71.7,76.3,64.6,76.5,c
1454,15,other,public,high school,7.9,74.1,yes,30-60 min,no,online videos,100.0,94.3,96.3,97.7,a
1455,17,male,private,phd,5.9,60.7,yes,30-60 min,yes,online videos,53.4,63.3,68.4,65.4,d
1456,14,male,private,high school,7.3,82.7,yes,>60 min,yes,textbook,85.8,100.0,100.0,95.7,a
1457,19,male,public,phd,7.6,98.6,yes,<15 min,yes,textbook,96.2,83.8,98.0,100.0,a
1458,16,other,private,phd,6.9,76.2,yes,30-60 min,no,group study,81.6,83.9,84.5,81.9,c
1459,15,female,public,post graduate,1.2,62.4,yes,15-30 min,no,notes,55.5,15.5,21.8,36.4,f
1460,17,female,private,high school,4.5,52.0,yes,15-30 min,yes,online videos,62.4,63.8,56.4,66.7,d
1461,18,male,public,no formal,3.4,55.2,yes,15-30 min,no,textbook,63.7,55.7,51.0,49.6,e
1462,15,male,public,high school,1.2,88.9,yes,<15 min,no,mixed,51.7,59.1,63.2,51.7,e
1463,14,female,public,graduate,4.7,74.3,no,30-60 min,yes,group study,76.8,75.4,64.2,71.3,c
1464,14,male,private,post graduate,2.1,60.4,yes,>60 min,yes,mixed,56.0,44.5,38.8,46.3,e
1465,19,female,public,phd,4.9,93.0,yes,>60 min,yes,online videos,92.5,73.7,50.5,68.2,d
1466,14,other,public,phd,6.6,71.8,no,30-60 min,no,notes,82.0,100.0,70.1,89.6,b
1467,17,male,private,high school,3.5,89.8,no,30-60 min,yes,notes,61.8,62.5,32.7,57.3,d
1468,16,female,private,diploma,7.6,90.6,yes,<15 min,no,coaching,100.0,70.3,100.0,93.3,b
1469,18,other,private,post graduate,6.2,85.9,yes,<15 min,no,textbook,75.0,91.1,83.9,87.6,b
1470,14,other,private,post graduate,6.5,98.6,yes,30-60 min,yes,textbook,72.3,99.1,90.5,88.1,b
1471,19,male,private,high school,1.3,94.8,yes,15-30 min,yes,coaching,29.9,49.1,42.2,47.3,e
1472,18,male,private,no formal,7.6,56.3,yes,<15 min,yes,notes,60.8,74.0,87.2,81.1,c
1473,16,other,private,no formal,0.8,67.2,yes,15-30 min,yes,notes,34.4,53.8,47.2,41.3,e
1474,15,other,public,post graduate,6.8,97.7,yes,15-30 min,no,coaching,97.2,88.8,88.2,89.9,b
1475,19,male,private,diploma,0.7,82.8,yes,<15 min,no,online videos,26.5,19.7,18.8,32.2,f
1476,15,female,private,post graduate,1.7,72.2,yes,30-60 min,yes,notes,32.8,35.2,49.0,35.2,f
1477,16,female,private,post graduate,2.9,93.1,yes,30-60 min,no,coaching,48.1,61.2,38.7,52.1,e
1478,16,other,public,phd,6.0,81.9,yes,<15 min,yes,group study,97.9,89.3,81.7,89.0,b
1479,15,other,public,diploma,7.2,68.5,yes,>60 min,no,textbook,96.7,83.6,88.9,89.8,b
1480,16,female,public,graduate,5.5,63.6,yes,15-30 min,yes,notes,75.1,77.6,60.9,71.6,c
1481,14,other,private,high school,6.0,92.6,yes,30-60 min,no,group study,100.0,97.1,97.6,90.5,b
1482,14,male,private,phd,2.7,92.3,no,30-60 min,yes,coaching,57.9,50.9,59.5,60.3,d
1483,15,male,private,phd,7.8,95.9,yes,30-60 min,no,notes,100.0,96.5,100.0,100.0,a
1484,14,other,private,diploma,3.6,89.2,yes,15-30 min,yes,coaching,55.6,51.6,46.8,59.7,d
1485,16,male,private,diploma,7.3,59.2,yes,>60 min,no,notes,73.6,86.7,95.5,84.8,c
1486,19,other,private,post graduate,6.3,69.4,yes,<15 min,no,mixed,89.8,100.0,85.4,84.5,c
1487,14,male,private,diploma,3.3,66.4,yes,15-30 min,yes,mixed,44.2,58.4,51.4,43.9,e
1488,14,female,private,post graduate,3.1,62.9,yes,<15 min,no,textbook,41.0,43.5,49.4,43.0,e
1489,14,male,private,no formal,5.6,89.7,yes,30-60 min,yes,coaching,89.6,71.1,80.5,86.8,b
1490,17,other,public,high school,7.6,56.2,yes,30-60 min,yes,online videos,75.8,74.3,86.5,73.9,c
1491,15,female,private,post graduate,5.5,74.0,yes,15-30 min,yes,coaching,78.4,77.6,75.1,79.9,c
1492,16,male,public,phd,6.9,93.3,yes,>60 min,no,textbook,74.7,84.2,94.8,94.1,b
1493,14,female,public,no formal,7.7,89.4,yes,>60 min,no,textbook,91.3,100.0,100.0,99.1,a
1494,15,male,private,post graduate,3.0,63.4,yes,30-60 min,yes,notes,49.3,60.1,26.6,50.6,e
1495,16,other,public,no formal,4.5,51.8,yes,>60 min,no,textbook,64.6,62.8,67.3,62.3,d
1496,16,male,private,phd,5.1,70.7,yes,>60 min,yes,coaching,75.4,71.1,80.8,73.0,c
1497,17,female,public,high school,2.1,79.7,yes,30-60 min,no,mixed,33.5,34.1,37.6,43.5,e
1498,18,female,private,diploma,6.5,92.7,yes,>60 min,no,coaching,91.5,98.1,98.9,94.7,b
1499,16,male,public,post graduate,2.5,76.4,yes,30-60 min,no,online videos,23.0,61.5,73.6,54.4,e
1500,19,male,public,phd,5.8,63.3,no,>60 min,yes,notes,82.3,84.6,75.3,78.7,c
1501,17,female,public,diploma,4.4,84.5,yes,15-30 min,yes,notes,85.0,77.7,79.4,75.8,c
1502,15,female,public,high school,6.8,70.1,yes,15-30 min,no,mixed,91.8,96.8,66.0,79.0,c
1503,15,male,public,phd,4.3,91.3,yes,30-60 min,yes,coaching,60.8,76.2,79.1,72.1,c
1504,15,male,private,phd,4.9,51.2,yes,30-60 min,no,online videos,54.0,62.0,70.7,64.8,d
1505,17,other,public,graduate,1.9,71.0,yes,15-30 min,yes,notes,51.1,35.0,51.8,40.8,e
1506,15,other,public,no formal,6.6,71.1,yes,30-60 min,no,group study,100.0,80.1,74.3,90.9,b
1507,19,female,public,phd,3.5,79.4,no,<15 min,yes,group study,59.0,83.5,67.6,61.9,d
1508,16,other,private,graduate,4.8,67.9,yes,<15 min,yes,notes,74.6,81.2,85.4,73.0,c
1509,19,male,private,graduate,6.8,70.1,yes,30-60 min,no,group study,91.1,98.4,90.8,85.4,b
1510,18,other,public,no formal,4.1,86.7,yes,<15 min,no,mixed,45.8,60.3,58.9,58.7,d
1511,16,other,private,phd,2.6,58.6,no,<15 min,no,mixed,55.1,52.1,29.6,49.4,e
1512,15,male,public,post graduate,2.5,61.9,no,>60 min,no,textbook,49.4,30.7,30.1,39.5,f
1513,18,female,private,high school,4.7,55.1,no,15-30 min,no,group study,63.0,62.4,56.9,65.3,d
1514,15,other,public,diploma,2.7,62.9,yes,15-30 min,no,textbook,59.1,38.6,53.4,41.7,e
1515,15,female,private,diploma,3.0,75.3,yes,15-30 min,yes,group study,43.2,36.4,29.7,46.4,e
1516,19,male,public,phd,2.3,59.5,yes,>60 min,no,notes,29.3,51.3,69.2,46.2,e
1517,16,female,public,diploma,3.8,53.7,yes,15-30 min,yes,group study,49.0,86.4,44.6,50.0,e
1518,14,other,private,phd,4.0,99.8,no,<15 min,yes,coaching,48.7,49.4,65.5,62.3,d
1519,16,male,private,post graduate,4.4,72.8,no,>60 min,no,coaching,77.0,77.9,76.3,72.5,c
1520,16,female,public,diploma,4.9,91.6,yes,15-30 min,no,textbook,87.7,71.8,68.6,77.0,c
1521,19,female,public,diploma,4.9,86.9,yes,15-30 min,yes,mixed,64.3,78.7,72.3,75.9,c
1522,18,female,public,post graduate,3.3,58.3,yes,<15 min,yes,online videos,55.1,64.1,29.0,47.3,e
1523,15,male,public,diploma,7.3,75.6,yes,>60 min,yes,notes,92.0,68.7,96.3,85.8,b
1524,14,male,private,post graduate,4.3,78.4,yes,>60 min,no,textbook,51.5,47.5,65.8,58.8,d
1525,17,other,private,no formal,6.7,57.9,no,<15 min,yes,coaching,66.6,65.3,61.8,68.4,d
1526,14,other,public,diploma,4.7,55.6,yes,15-30 min,no,notes,61.6,60.5,69.0,60.2,d
1527,15,female,public,graduate,3.3,63.2,yes,>60 min,no,notes,56.3,48.4,54.8,54.9,e
1528,14,other,private,diploma,6.0,63.1,yes,>60 min,yes,online videos,70.8,71.9,55.0,74.6,c
1529,14,other,private,phd,1.8,63.9,yes,15-30 min,no,textbook,42.9,58.8,60.8,49.6,e
1530,19,female,public,high school,7.8,62.6,yes,>60 min,no,notes,79.8,80.4,94.1,92.0,b
1531,14,female,private,phd,4.8,77.3,yes,15-30 min,yes,textbook,67.1,70.4,85.2,76.5,c
1532,14,other,public,no formal,1.3,64.7,no,<15 min,no,notes,20.9,19.6,28.0,26.8,f
1533,19,female,public,diploma,3.7,88.6,no,30-60 min,no,group study,64.8,68.2,53.0,56.4,d
1534,15,other,public,graduate,5.8,52.6,yes,15-30 min,no,mixed,42.0,56.2,58.1,59.8,d
1535,18,other,public,high school,1.0,81.1,yes,>60 min,yes,notes,42.5,37.9,31.5,43.5,e
1536,14,male,private,graduate,2.5,88.6,no,30-60 min,no,group study,77.9,61.1,68.5,63.7,d
1537,14,female,private,phd,7.4,71.9,yes,15-30 min,no,group study,58.1,82.4,84.4,82.0,c
1538,14,other,public,diploma,3.2,66.0,yes,>60 min,no,notes,62.6,72.2,58.3,59.4,d
1539,18,other,public,graduate,1.7,65.2,yes,>60 min,no,textbook,30.0,38.4,26.6,33.9,f
1540,17,female,private,phd,1.2,66.4,yes,>60 min,no,group study,39.9,59.0,26.8,39.7,f
1541,16,other,private,phd,5.1,55.9,yes,>60 min,no,online videos,53.4,49.0,62.8,54.2,e
1542,15,female,private,no formal,4.7,79.1,yes,30-60 min,no,online videos,78.1,74.7,48.6,65.8,d
1543,14,female,private,post graduate,5.4,81.2,yes,15-30 min,yes,coaching,71.6,90.2,84.3,76.0,c
1544,17,male,public,phd,7.7,69.5,yes,30-60 min,no,notes,88.2,78.5,70.3,91.0,b
1545,15,male,private,phd,1.0,97.8,yes,<15 min,no,online videos,39.7,29.6,37.9,43.6,e
1546,17,other,private,post graduate,2.0,95.6,yes,>60 min,no,textbook,58.0,49.0,59.0,53.3,e
1547,18,other,private,no formal,2.3,64.9,yes,>60 min,yes,mixed,32.7,54.2,45.1,36.1,f
1548,19,other,public,post graduate,3.7,86.6,yes,15-30 min,no,textbook,64.5,63.8,58.6,62.0,d
1549,16,other,public,phd,1.4,55.8,yes,15-30 min,no,notes,38.8,33.8,37.8,30.8,f
1550,14,male,public,graduate,3.6,87.9,yes,<15 min,no,online videos,53.3,52.2,42.5,54.6,e
1551,15,female,public,no formal,6.6,86.8,yes,15-30 min,yes,group study,80.1,93.3,80.2,88.5,b
1552,19,female,private,high school,1.7,67.8,yes,<15 min,no,mixed,26.0,51.4,54.4,50.0,e
1553,17,other,public,high school,7.4,69.3,no,<15 min,yes,coaching,100.0,74.0,83.5,87.6,b
